customer_tweet_id,customer_message,gold_intent,gold_route,annotator_notes,predicted_intent,intent_confidence,decision,decision_reason,draft_reply,evidence_json
256116,"[HANDLE] Refund my money, get me my baggage, and let me change airlines so I can get home. #awfulcustomerservice",baggage_issue,escalate,Also requests a refund and an airline change,baggage_issue,0.5179,escalate,Historical resolution requires a private support interaction.,"[HANDLE] Hi, Melanie. Please DM the confirmation number &amp; details so I can further assist you. Thanks! *TJF [URL]","[{""source_customer_tweet_id"": ""385715"", ""similar_customer_message"": ""[HANDLE] The agent forgot to give me my baggage claim tag. If there is an issue with my baggage can you still address without?"", ""historical_reply"": ""[HANDLE] Hi, Melanie. Please DM the confirmation number &amp; details so I can further assist you. Thanks! *TJF [URL]"", ""similarity"": 0.1895}, {""source_customer_tweet_id"": ""1047382"", ""similar_customer_message"": ""Not happy with [HANDLE] right now! I was told the wrong charge for my baggage and now can't get any help. I HAVE an empty carry on w/me!!! [URL]"", ""historical_reply"": ""[HANDLE] Please follow/DM your confirmation number so I can review your reservation. *HPL"", ""similarity"": 0.1818}, {""source_customer_tweet_id"": ""1794322"", ""similar_customer_message"": ""[HANDLE] if you can get me my bag before I have to present at 11:00am tomorrow, you're forgiven."", ""historical_reply"": ""[HANDLE] Please work with our baggage service office in the airport so we can reunite you as soon as possible. *ALA"", ""similarity"": 0.1484}]"
1870629,Hey [HANDLE] how many likes for a free flight home for christmas?,other_or_ambiguous,escalate,"Rhetorical/joking, not a genuine request",other_or_ambiguous,0.411,escalate,Intent confidence 0.41 is below the 0.70 auto-handle threshold.,"[HANDLE] Khoasy, for our best deals and offers, please see the following link: [URL] *HJB","[{""source_customer_tweet_id"": ""1403299"", ""similar_customer_message"": ""Yo [HANDLE] how many retweets for a free flight from dublin to new zealand?"", ""historical_reply"": ""[HANDLE] Khoasy, for our best deals and offers, please see the following link: [URL] *HJB"", ""similarity"": 0.3941}, {""source_customer_tweet_id"": ""1052306"", ""similar_customer_message"": ""[HANDLE] Free flight?!"", ""historical_reply"": ""[HANDLE] Unfortunately, we are unable to offer free flights through this channel. *AOS"", ""similarity"": 0.3262}, {""source_customer_tweet_id"": ""824153"", ""similar_customer_message"": ""[HANDLE] How many miles?"", ""historical_reply"": ""[HANDLE] ...visit our website, [URL] for the additional mileage amount. *ABN 2/2"", ""similarity"": 0.3184}]"
851421,Was looking 2remark on view of the sun ☀️ in my last tweet. Guess I couldn’t see the screen on my 📱 and tweeted prematurely Thanks [HANDLE] [URL],other_or_ambiguous,escalate,"Off-topic, unrelated to airline service",other_or_ambiguous,0.7413,escalate,Ambiguous request is outside the auto-handle policy.,[HANDLE] Hello. We thank you for flying with us! *ARD,"[{""source_customer_tweet_id"": ""1443528"", ""similar_customer_message"": ""Watching the sun rise with my folks [HANDLE] [URL]"", ""historical_reply"": ""[HANDLE] Hello. We thank you for flying with us! *ARD"", ""similarity"": 0.2237}, {""source_customer_tweet_id"": ""499376"", ""similar_customer_message"": ""Best view of Cancun [HANDLE] [URL]"", ""historical_reply"": ""[HANDLE] Wow! I couldn't agree with you more, Edsel. Absolutely breathtaking photo. Thanks for sharing! \ud83d\udcf7 *TJE"", ""similarity"": 0.2232}, {""source_customer_tweet_id"": ""611235"", ""similar_customer_message"": ""Thanks [HANDLE] !!!!! [URL]"", ""historical_reply"": ""[HANDLE] Our pleasure! *ALY"", ""similarity"": 0.2106}]"
2258223,[HANDLE] I’m flying home (JFK-BRU). Why does the app ask me about return dates when trying to check-in?,check_in_or_boarding,escalate,,check_in_or_boarding,0.9348,auto_handle,"High-confidence, non-transactional request with a similar historical resolution.","[HANDLE] Are you receiving some type of error message, Linda? *HCA","[{""source_customer_tweet_id"": ""1701193"", ""similar_customer_message"": ""[HANDLE] Why does the web site refuse to let me check in for my return flight?"", ""historical_reply"": ""[HANDLE] Are you receiving some type of error message, Linda? *HCA"", ""similarity"": 0.2467}, {""source_customer_tweet_id"": ""2206138"", ""similar_customer_message"": ""[HANDLE] @ BWI_Airport why does the sky priority line have 1 person working and a giant line to check in. Super convenient XOXO"", ""historical_reply"": ""[HANDLE] Hello, Doug. Very sorry for the inconvenience. If you need any help, let us know. *ARD"", ""similarity"": 0.2145}, {""source_customer_tweet_id"": ""89810"", ""similar_customer_message"": ""[HANDLE] flying back home to new york from mexico tomorrow. trying to check in through the app right now. won\u2019t let me finish because i don\u2019t have a return date... i don\u2019t have a return date because i live in new york. help?"", ""historical_reply"": ""[HANDLE] Good morning. Thank you for reaching out to us via Twitter. Please follow and direct message your confirmation number. I will take a look. *AJL"", ""similarity"": 0.1999}]"
1109586,"[HANDLE] I guess being a silver medallion doesn’t mean great customer support. After a delay &amp; a missed connection, your reps attitude... wow!",loyalty_or_account,escalate,,loyalty_or_account,0.5875,escalate,loyalty_or_account requires a human to verify trip-specific policy or account data.,[HANDLE] We appreciate your patience and time. I truly apologize for the longer than normal hold times. *AFC,"[{""source_customer_tweet_id"": ""1635968"", ""similar_customer_message"": ""[HANDLE] And I\u2019m silver medallion."", ""historical_reply"": ""[HANDLE] We appreciate your patience and time. I truly apologize for the longer than normal hold times. *AFC"", ""similarity"": 0.292}, {""source_customer_tweet_id"": ""1174093"", ""similar_customer_message"": ""[HANDLE] do you have an international toll free number for silver medallion customer support?"", ""historical_reply"": ""[HANDLE] There are not different numbers for the different status on our international lines unfortunately. *CBK"", ""similarity"": 0.212}, {""source_customer_tweet_id"": ""1887919"", ""similar_customer_message"": ""[HANDLE] I\ufe0f guess I\ufe0f am questioning why I\ufe0f am trying to become a silver medallion Rest of team took another airline and had no issues .... :("", ""historical_reply"": ""[HANDLE] We strive to provide the best flying experience for our customers. I'm sorry we let you down. *AAB"", ""similarity"": 0.173}]"
904413,I could just smooch [HANDLE] on the mouth right now. My body and my baggage (checked and otherwise) got put on an earlier flight to LGA. #daymade,baggage_issue,escalate,,baggage_issue,0.8963,escalate,baggage_issue requires a human to verify trip-specific policy or account data.,[HANDLE] Oh sorry for that! Check this link [URL] *TDL,"[{""source_customer_tweet_id"": ""1021747"", ""similar_customer_message"": ""[HANDLE] not happy that my luggage went on an earlier flight and still sitting on the carousel. #DL157642"", ""historical_reply"": ""[HANDLE] Oh sorry for that! Check this link [URL] *TDL"", ""similarity"": 0.1915}, {""source_customer_tweet_id"": ""443425"", ""similar_customer_message"": ""Hey [HANDLE] who do I contact about my baggage? My baggage arrived on a flight to Atlanta yesterday that I wasn\u2019t able to get on."", ""historical_reply"": ""[HANDLE] Please let us know if we can be of assistance. Thank you for flying Delta. *HCK"", ""similarity"": 0.1458}, {""source_customer_tweet_id"": ""1047382"", ""similar_customer_message"": ""Not happy with [HANDLE] right now! I was told the wrong charge for my baggage and now can't get any help. I HAVE an empty carry on w/me!!! [URL]"", ""historical_reply"": ""[HANDLE] Please follow/DM your confirmation number so I can review your reservation. *HPL"", ""similarity"": 0.1431}]"
1980649,"[HANDLE], its a 30 minute hold to change a reservation, so when you go online to do it, your site errors out. [URL]",booking_change_or_cancellation,escalate,,booking_change_or_cancellation,0.8704,escalate,Historical resolution requires a private support interaction.,"[HANDLE] Hi Bill, thanks for contacting us. Please DM the confirm # and the changes you'd like to make via this link: *HKC [URL]","[{""source_customer_tweet_id"": ""2003596"", ""similar_customer_message"": ""[HANDLE] trying to change reservation on your site just redirects to page for booking a new flight... calling results in 2 hour(!!) hold time?"", ""historical_reply"": ""[HANDLE] Hi Bill, thanks for contacting us. Please DM the confirm # and the changes you'd like to make via this link: *HKC [URL]"", ""similarity"": 0.1766}, {""source_customer_tweet_id"": ""1915868"", ""similar_customer_message"": ""[HANDLE] I am not checking in. You have me on a 48 minute hold. My father is dieing and I need to change my reservation."", ""historical_reply"": ""[HANDLE] Hi, Margaret. Please use the link to provide a good contact # so we can reach out to you via phone. *ABN [URL]"", ""similarity"": 0.1638}, {""source_customer_tweet_id"": ""2318726"", ""similar_customer_message"": ""[HANDLE] Been on hold for over 37 mins to change a reservation...ridiculous"", ""historical_reply"": ""[HANDLE] Please DM your conf# so I can review your trip details. Thanks. *TLT [URL]"", ""similarity"": 0.1612}]"
804114,"While I love my [HANDLE], super impressed with [HANDLE] app IRROPS rebooking and the beautiful SF Skyclub! #EXPlife #cheatingonAAtoday",booking_change_or_cancellation,escalate,Positive feedback,booking_change_or_cancellation,0.3828,escalate,booking_change_or_cancellation requires a human to verify trip-specific policy or account data.,"[HANDLE] Hello, Scott. Very sorry for the cancellation. If you need any help, let us know. *ARD","[{""source_customer_tweet_id"": ""1692065"", ""similar_customer_message"": ""Just arrived in SEA a day later b/c of a cancellation, but the rebooking (even with switching airports) was super easy with the [HANDLE] app."", ""historical_reply"": ""[HANDLE] Hello, Scott. Very sorry for the cancellation. If you need any help, let us know. *ARD"", ""similarity"": 0.1545}, {""source_customer_tweet_id"": ""395677"", ""similar_customer_message"": ""[HANDLE] can you help? Had 2 cancellations today (original plus rebooking) and have been trying to get in touch/rebook for hours"", ""historical_reply"": ""[HANDLE] 2/2 [URL]"", ""similarity"": 0.1433}, {""source_customer_tweet_id"": ""2215074"", ""similar_customer_message"": ""[HANDLE] nothing to do with rebooking and everything to do with a bad flight experience. felt more like [HANDLE] this evening..."", ""historical_reply"": ""[HANDLE] [HANDLE] Please feel free to follow and DM further details. *HVI"", ""similarity"": 0.1308}]"
328832,[HANDLE] I got an email stating that I can change my flight due to me going to puertorico. when I try to change my flight it won't work online,booking_change_or_cancellation,escalate,,booking_change_or_cancellation,0.9285,escalate,booking_change_or_cancellation requires a human to verify trip-specific policy or account data.,"[HANDLE] Good evening, Dj. Please use the link to provide more detail. *ABN [URL]","[{""source_customer_tweet_id"": ""2157848"", ""similar_customer_message"": ""[HANDLE] I need to change my flight."", ""historical_reply"": ""[HANDLE] Good evening, Dj. Please use the link to provide more detail. *ABN [URL]"", ""similarity"": 0.3245}, {""source_customer_tweet_id"": ""2377473"", ""similar_customer_message"": ""[HANDLE] I need to change my flight"", ""historical_reply"": ""[HANDLE] Hello, Ronald. Pls follow/DM your confirmation or ticket number to take a look. *AFM [URL]"", ""similarity"": 0.3245}, {""source_customer_tweet_id"": ""591665"", ""similar_customer_message"": ""[HANDLE] Never fly delta! I can't change my flight due to an emergency, even though I bought insurance..."", ""historical_reply"": ""[HANDLE] Sorry to hear about your disappointment, Kristina. I'll be happy to check on this for you. Can you please share the confirmation number through the following link: *AOS [URL]"", ""similarity"": 0.2806}]"
1302885,[HANDLE] [HANDLE] I've never experienced such slow boarding before. Overhd bins all full b4 half the plane boarded too. Not sure what hppned there.,check_in_or_boarding,escalate,,check_in_or_boarding,0.8568,escalate,No sufficiently similar historical resolution was retrieved.,"[HANDLE] ...flight-by-flight basis. Having a KTN number increases the chance to get Pre-Check but it does not guarantee it, unfortunately.... 2/3","[{""source_customer_tweet_id"": ""998876"", ""similar_customer_message"": ""[HANDLE] No- it\u2019s not showing up on his app or any boarding pass online. Not sure what the problem is."", ""historical_reply"": ""[HANDLE] ...flight-by-flight basis. Having a KTN number increases the chance to get Pre-Check but it does not guarantee it, unfortunately.... 2/3"", ""similarity"": 0.16}, {""source_customer_tweet_id"": ""2195471"", ""similar_customer_message"": ""[HANDLE] Not sure what is happening but I have flights booked with you and no assigned seats? What is the deal? Check in to what?"", ""historical_reply"": ""[HANDLE] Hi Marie. May I have your confirmation number so I can look into this? Please DM for privacy. *ALS"", ""similarity"": 0.1306}, {""source_customer_tweet_id"": ""1281547"", ""similar_customer_message"": ""[HANDLE] STANDING at gate B20 Atlanta, 20 minutes before boarding. No place to sit. Lane boarding system removed half the seats!"", ""historical_reply"": ""[HANDLE] Bill, I am very sorry for the inconvenience this has caused you today. I will send these comments to our leadership team. *TBW"", ""similarity"": 0.1296}]"
2337619,[HANDLE] just got hung up on by Silver line. Trying to see what is the last FLT that lands at IAH/HOU OCT-25-2017...,general_information,escalate,Requires live flight-schedule lookup; also mentions a phone-support complaint,general_information,0.4139,escalate,Historical resolution contains flight-specific details not present in this message.,[HANDLE] You will land at 9:56 PM. DL1130 has a delay and is now departing at 10:45 PM from gate A18. *ALA,"[{""source_customer_tweet_id"": ""413181"", ""similar_customer_message"": ""[HANDLE] What is the estimated land time? What is the 1130 gate number?"", ""historical_reply"": ""[HANDLE] You will land at 9:56 PM. DL1130 has a delay and is now departing at 10:45 PM from gate A18. *ALA"", ""similarity"": 0.135}, {""source_customer_tweet_id"": ""1898311"", ""similar_customer_message"": ""What is the meaning of this [HANDLE] [URL]"", ""historical_reply"": ""[HANDLE] 2/2 [URL]"", ""similarity"": 0.1313}, {""source_customer_tweet_id"": ""939907"", ""similar_customer_message"": ""[HANDLE] what is the status of Flight 2302?"", ""historical_reply"": ""[HANDLE] Hi, Jess. DL 2302 departed Seattle at 3:03 pm. *TCH"", ""similarity"": 0.125}]"
1127400,"[HANDLE] [HANDLE] Yeah, I’ve never had a problem before and the staff have been lovely but not really across what a vegan diet is. Dairy makes me so sick too",other_or_ambiguous,escalate,"Personal dietary/health complaint, unclear specific request",other_or_ambiguous,0.6487,escalate,Historical resolution requires a private support interaction.,"[HANDLE] I'm sorry to hear that you feel this way. Please DM me more details of your experience, including your confirmation number. *AMC","[{""source_customer_tweet_id"": ""1000370"", ""similar_customer_message"": ""[HANDLE] Yeah #notgoodenough"", ""historical_reply"": ""[HANDLE] I'm sorry to hear that you feel this way. Please DM me more details of your experience, including your confirmation number. *AMC"", ""similarity"": 0.2448}, {""source_customer_tweet_id"": ""181761"", ""similar_customer_message"": ""[HANDLE] Yeah!"", ""historical_reply"": ""[HANDLE] Yes you can earn miles when flying with them as they are part of the Sky Team. *AST"", ""similarity"": 0.2448}, {""source_customer_tweet_id"": ""2489804"", ""similar_customer_message"": ""Never had a problem flying with [HANDLE] until I flew out of Augusta this morning \ud83e\udd26\ud83c\udffe\u200d\u2642\ufe0f"", ""historical_reply"": ""[HANDLE] We are continuously striving to provide the best service, thank you for sharing your feedback. Please let us know if there is any way we could assist via Twitter. *AFC"", ""similarity"": 0.1976}]"
1694053,"Priority boarding and delta comfort seating, best way to end an amazing weekend. Thanks [HANDLE]",check_in_or_boarding,escalate,Positive feedback,check_in_or_boarding,0.9349,auto_handle,"High-confidence, non-transactional request with a similar historical resolution.","[HANDLE] Enjoy, Puja! *ACJ","[{""source_customer_tweet_id"": ""1309437"", ""similar_customer_message"": ""Unexpected upgrade from [HANDLE] to a comfort seat and priority boarding is a nice way to end the holiday. #youknowyouareoldwhen"", ""historical_reply"": ""[HANDLE] Enjoy, Puja! *ACJ"", ""similarity"": 0.2981}, {""source_customer_tweet_id"": ""1111478"", ""similar_customer_message"": ""When you book for basic economy and get assigned a Delta Comfort w/ Sky Priority Boarding. Thanks [HANDLE] !"", ""historical_reply"": ""[HANDLE] Happy Travels! *HJH"", ""similarity"": 0.2628}, {""source_customer_tweet_id"": ""2263896"", ""similar_customer_message"": ""[HANDLE] I paid for preferred seating, but am still in zone 3. Does it not give you priority boarding?"", ""historical_reply"": ""[HANDLE] Preferred seatings are exit row, bulkhead window and aisle, and window and aisle seats in the front of the Main Cabin. I'm sorry, I won't be able to refund the seat. *HYC"", ""similarity"": 0.1723}]"
259511,[HANDLE] do you offer special rates for bereavement or just flexibility?,general_information,auto_handle,,general_information,0.6805,escalate,Historical resolution requires a private support interaction.,"[HANDLE] Hi, Ben. I'm sorry to hear you need a bereavement fare. Yes, we do offer those. Please DM with your desired travel dates and cities and we'll go from there. *TSL [URL]","[{""source_customer_tweet_id"": ""2454801"", ""similar_customer_message"": ""[HANDLE] - Do you offer bereavement fares? I know the flight I need to be on."", ""historical_reply"": ""[HANDLE] Hi, Ben. I'm sorry to hear you need a bereavement fare. Yes, we do offer those. Please DM with your desired travel dates and cities and we'll go from there. *TSL [URL]"", ""similarity"": 0.3473}, {""source_customer_tweet_id"": ""1841418"", ""similar_customer_message"": ""[HANDLE] Do you offer Bereavement fares anymore? If so, how do you book them?"", ""historical_reply"": ""[HANDLE] Hi, Scott, yes we do offer Bereavement fares. Please call reservations at [PHONE] and they will be happy to assist you. *TSB"", ""similarity"": 0.3457}, {""source_customer_tweet_id"": ""395704"", ""similar_customer_message"": ""[HANDLE] do you offer status match? Where can I find which airlines?"", ""historical_reply"": ""[HANDLE] We do. You can see all the details at the link I have attached. [URL] *CAR"", ""similarity"": 0.3093}]"
2201733,"[HANDLE] Yes, but dying laptop with no outlet to help charge will make any viewing short lived.",other_or_ambiguous,escalate,"Fragment, appears to be part of a longer unseen exchange",refund_or_payment,0.7382,escalate,refund_or_payment requires a human to verify trip-specific policy or account data.,"[HANDLE] Hi Douglas. I would love to do that, but since we cannot right now. Maybe I can find you a better seat for an upcoming flight? *TMS","[{""source_customer_tweet_id"": ""1749406"", ""similar_customer_message"": ""Hey [HANDLE], maybe you can lead the charge in removing the knee-busting, laptop-breaking, rage button?"", ""historical_reply"": ""[HANDLE] Hi Douglas. I would love to do that, but since we cannot right now. Maybe I can find you a better seat for an upcoming flight? *TMS"", ""similarity"": 0.1068}, {""source_customer_tweet_id"": ""1058203"", ""similar_customer_message"": ""Amazing how [HANDLE] is quick to charge high change fees with no flexibility but when they change due to mismanagement, tough. #Dcshuttle"", ""historical_reply"": ""[HANDLE] Hi, Roger, I'm sorry for your frustration, is there something I can assist you with? *TRR"", ""similarity"": 0.1026}, {""source_customer_tweet_id"": ""429607"", ""similar_customer_message"": ""[HANDLE] Refunded yes but that doesn\u2019t amount for time traveled gas wasted &amp; reporting to duty station late &amp; wouldn\u2019t allow pet in cabin"", ""historical_reply"": ""[HANDLE] I'm trying to understand, why the pet was not allowed? *HDV"", ""similarity"": 0.0986}]"
1213959,[HANDLE] I left my wallet on a flight I took Thursday night and filled out a lost item form. How do I get an update?,general_information,auto_handle,,general_information,0.8419,auto_handle,"High-confidence, non-transactional request with a similar historical resolution.",[HANDLE] Oh no' please fill out our Lost Item Report to report your lost item [URL] *ALS,"[{""source_customer_tweet_id"": ""717193"", ""similar_customer_message"": ""[HANDLE] I left my wallet on the plane- how do I file a lost item?"", ""historical_reply"": ""[HANDLE] Oh no' please fill out our Lost Item Report to report your lost item [URL] *ALS"", ""similarity"": 0.4462}, {""source_customer_tweet_id"": ""648865"", ""similar_customer_message"": ""[HANDLE] How do I retrieve an item I left on the place? Like...my wallet...asap."", ""historical_reply"": ""[HANDLE] Here is the link. [URL] *ALY"", ""similarity"": 0.224}, {""source_customer_tweet_id"": ""2180775"", ""similar_customer_message"": ""Hey [HANDLE]! How do I get an invite on the #DL747Farewell flight? \ud83d\ude02\u2708\ufe0f"", ""historical_reply"": ""[HANDLE] There aren't any invitations being sent for the 747 farewell flight. Sorry to disappoint. *HDV"", ""similarity"": 0.2103}]"
818958,[HANDLE] crazy that a diamond member can’t a requested mileage upgrade AMS to ATL with 6 open seats in Delta one,loyalty_or_account,escalate,,loyalty_or_account,0.7948,escalate,loyalty_or_account requires a human to verify trip-specific policy or account data.,"[HANDLE] Hi, Michelle. I'd be happy to take a look into this for you. Could you please share your confirmation number using the link below for review? *AFN [URL]","[{""source_customer_tweet_id"": ""2232422"", ""similar_customer_message"": ""[HANDLE] You show 2 open seats in #Deltaone but you won\u2019t clear a mileage upgrade for a Gold Medallion who will be Platinum today. Not impressed .. \ud83d\ude1e"", ""historical_reply"": ""[HANDLE] Hi, Michelle. I'd be happy to take a look into this for you. Could you please share your confirmation number using the link below for review? *AFN [URL]"", ""similarity"": 0.2319}, {""source_customer_tweet_id"": ""2333570"", ""similar_customer_message"": ""[HANDLE] I've never done a mileage upgrade before. Is the seat map always accurate for availability? Looking @ DL1701 on Saturday Atl to Las."", ""historical_reply"": ""[HANDLE] At the moment, we have no upgrades with males available on DL1701 on October 21st. *AMV"", ""similarity"": 0.1412}, {""source_customer_tweet_id"": ""1521735"", ""similar_customer_message"": ""[HANDLE] Is #38 HKG-SEA on 11/17/17 available for D1 upgrade using either GUC or mileage upgrade award?"", ""historical_reply"": ""[HANDLE] There are no upgrade certificate or mileage upgrade space available on DL38 on 11/17, unfortunately. *HJB"", ""similarity"": 0.1348}]"
1970566,"[HANDLE] It’s 1:52 and we just started boarding, so somebody is giving you bad information. I would just like an ETA so I can rearrange my ride.",check_in_or_boarding,escalate,,check_in_or_boarding,0.6901,escalate,Intent confidence 0.69 is below the 0.70 auto-handle threshold.,[HANDLE] You're very welcome! They should be heading to the gate soon. *HJB,"[{""source_customer_tweet_id"": ""1399536"", ""similar_customer_message"": ""[HANDLE] Thanks! We haven\u2019t started boarding yet, and no crew here, so I assumed that was why."", ""historical_reply"": ""[HANDLE] You're very welcome! They should be heading to the gate soon. *HJB"", ""similarity"": 0.1415}, {""source_customer_tweet_id"": ""2035519"", ""similar_customer_message"": ""[HANDLE] [HANDLE] DL2434 started boarding. Passengers now asked to leave plane more 'maintenance' issues. There go dinner plans #nothappy"", ""historical_reply"": ""[HANDLE] This can change depending on what maintenance finds. Pls DM your confirm # if you need assistance rebooking. *TJW [URL]"", ""similarity"": 0.1241}, {""source_customer_tweet_id"": ""1544231"", ""similar_customer_message"": ""[HANDLE] We started boarding at approx 7:40 but the boarding time on the app only changed from 6:55 to 7:05. Is there a glitch that's fudging time?"", ""historical_reply"": ""[HANDLE] Faith, we are not aware of any issues. *ACJ"", ""similarity"": 0.1176}]"
298043,[HANDLE] trying to change my flight today. App does not do it. [URL] won’t allow do it. On hold 24 mins and counting.,booking_change_or_cancellation,escalate,,booking_change_or_cancellation,0.756,escalate,booking_change_or_cancellation requires a human to verify trip-specific policy or account data.,"[HANDLE] Hi, Christian. The fastest option would be to do so on our website, [URL] *ABN","[{""source_customer_tweet_id"": ""1243995"", ""similar_customer_message"": ""[HANDLE] I need to change my flight how can I do it fastest"", ""historical_reply"": ""[HANDLE] Hi, Christian. The fastest option would be to do so on our website, [URL] *ABN"", ""similarity"": 0.2868}, {""source_customer_tweet_id"": ""1859596"", ""similar_customer_message"": ""[HANDLE] i am trying to change my flight"", ""historical_reply"": ""[HANDLE] Please contact them directly at [PHONE] and they will be happy to look at this with you. My apologies for your inconvenience. *HAN"", ""similarity"": 0.2698}, {""source_customer_tweet_id"": ""1782833"", ""similar_customer_message"": ""Hey [HANDLE] I've been on hold for 2hours! Trying to change my flight \ud83d\ude20"", ""historical_reply"": ""[HANDLE] Hi. Please DM your confirmation number, and what change you would like to make. I'll be happy to help. *TMS [URL]"", ""similarity"": 0.2595}]"
1097478,[HANDLE] i submitted an out of pocket expense claim 6 days ago and have yet to hear anything - what is the average response time?,refund_or_payment,escalate,,general_information,0.5364,escalate,Intent confidence 0.54 is below the 0.70 auto-handle threshold.,"[HANDLE] Hello Eva, please allow 30 to 45 days for a response from our Corporate Customer Care Team. *AMS","[{""source_customer_tweet_id"": ""1967036"", ""similar_customer_message"": ""[HANDLE] Filed a Out of Pocket Expense. No confirmation, no timeline. How do I track?"", ""historical_reply"": ""[HANDLE] Hello Eva, please allow 30 to 45 days for a response from our Corporate Customer Care Team. *AMS"", ""similarity"": 0.2024}, {""source_customer_tweet_id"": ""413181"", ""similar_customer_message"": ""[HANDLE] What is the estimated land time? What is the 1130 gate number?"", ""historical_reply"": ""[HANDLE] You will land at 9:56 PM. DL1130 has a delay and is now departing at 10:45 PM from gate A18. *ALA"", ""similarity"": 0.1421}, {""source_customer_tweet_id"": ""1898311"", ""similar_customer_message"": ""What is the meaning of this [HANDLE] [URL]"", ""historical_reply"": ""[HANDLE] 2/2 [URL]"", ""similarity"": 0.1386}]"
1023862,[HANDLE] Anything you can do? I'm silver medallion and would love to share my upgrade status with them but don't know of any way to do that,loyalty_or_account,escalate,,loyalty_or_account,0.8796,escalate,loyalty_or_account requires a human to verify trip-specific policy or account data.,[HANDLE] We appreciate your patience and time. I truly apologize for the longer than normal hold times. *AFC,"[{""source_customer_tweet_id"": ""1635968"", ""similar_customer_message"": ""[HANDLE] And I\u2019m silver medallion."", ""historical_reply"": ""[HANDLE] We appreciate your patience and time. I truly apologize for the longer than normal hold times. *AFC"", ""similarity"": 0.242}, {""source_customer_tweet_id"": ""1474938"", ""similar_customer_message"": ""[HANDLE] Thank you. Any help would be appreciated. I'm silver medallion, and in the premium cabin of 1370"", ""historical_reply"": ""[HANDLE] You are welcome. *HDG"", ""similarity"": 0.1862}, {""source_customer_tweet_id"": ""1443542"", ""similar_customer_message"": ""Big day today. Huge day!! Just reached Silver Medallion status with [HANDLE]"", ""historical_reply"": ""[HANDLE] Hi there! That is truly exciting! Congratulations! \ud83d\ude0a *TKR"", ""similarity"": 0.1792}]"
957495,[HANDLE] I'm trying to locate a digital receipt for a checked bag I purchased through the Delta app for a trip a couple of weeks ago but I'm not finding it anywhere. Can you help?,baggage_issue,escalate,,baggage_issue,0.8264,escalate,baggage_issue requires a human to verify trip-specific policy or account data.,[HANDLE] Sure thing. Would you want me to email you a receipt of your trip today? *ALA,"[{""source_customer_tweet_id"": ""1043882"", ""similar_customer_message"": ""[HANDLE] can you provide me a receipt for my checked bag?"", ""historical_reply"": ""[HANDLE] Sure thing. Would you want me to email you a receipt of your trip today? *ALA"", ""similarity"": 0.2596}, {""source_customer_tweet_id"": ""877367"", ""similar_customer_message"": ""[HANDLE] Trying to get a receipt for baggage fee paid through the app, on desktop it says 'unable to display copy' - can you help?"", ""historical_reply"": ""[HANDLE] Hello. Pls follow/DM your confirm # or ticket #. *ARD"", ""similarity"": 0.2484}, {""source_customer_tweet_id"": ""2060757"", ""similar_customer_message"": ""[HANDLE] How do I get a copy of a receipt for a checked bag which was paid for via the app"", ""historical_reply"": ""[HANDLE] Call your cc company, and have them provide you the thirteen digit 006 # from the purchase. Bring that to us, and we'll email receipt. *TMA"", ""similarity"": 0.2154}]"
2258254,[HANDLE] please don't let flight 2407 MSP-&gt;SLC leave w/out me. Delayed for de-icing in MKE but will be sprinting to my gate.,flight_disruption_or_status,escalate,,flight_disruption_or_status,0.8988,auto_handle,"High-confidence, non-transactional request with a similar historical resolution.",[HANDLE] Absolutely! Glad to hear you enjoy your flight. *CAC,"[{""source_customer_tweet_id"": ""869570"", ""similar_customer_message"": ""[HANDLE] Please pass my compliments 2 flight crew on today\u2019s flt 1175 DEN&gt;MSP. Warm sincere smiles help offset unreasonable de-icing delays."", ""historical_reply"": ""[HANDLE] Absolutely! Glad to hear you enjoy your flight. *CAC"", ""similarity"": 0.2135}, {""source_customer_tweet_id"": ""2249174"", ""similar_customer_message"": ""Boo [HANDLE] ! Missed connection because you don\u2019t order de icing in time"", ""historical_reply"": ""[HANDLE] Hey, sorry to hear about your missed connection. If there is anything we can do, please feel free to DM us. *AJY [URL]"", ""similarity"": 0.2102}, {""source_customer_tweet_id"": ""1388230"", ""similar_customer_message"": ""[HANDLE] DL 3811 delayed-boarded 10 minutes late, and waited until pushback to call for de-icing. Still waiting for the truck. Need to get to SEA today."", ""historical_reply"": ""[HANDLE] With the delay, I am still showing an estimated time of arrival at 8:05 am. *HEM"", ""similarity"": 0.2039}]"
